Default,Age,AmountOfPreviousLoansBeforeLoan,AppliedAmount,Country,DebtToIncome,Education,EmploymentDurationCurrentEmployer,EmploymentStatus,ExistingLiabilities,FreeCash,Gender,HomeOwnershipType,IncomeTotal,LiabilitiesTotal,LoanDuration,MaritalStatus,NewCreditCustomer,NoOfPreviousLoansBeforeLoan,NrOfDependants,OccupationArea,UseOfLoan,WorkExperience
True,33,0.0,1275.0,EE,23.8,4.0,MoreThan5Years,3.0,4,416.96,0.0,2.0,1000.0,517.0,36,3.0,True,0.0,0,8.0,6,5To10Years
True,22,2655.0,1590.0,EE,19.51,4.0,MoreThan5Years,3.0,3,353.67,0.0,2.0,750.0,330.0,60,3.0,False,3.0,0,6.0,0,2To5Years
True,21,0.0,3185.0,ES,26.2,3.0,UpTo2Years,4.0,1,656.97,2.0,3.0,1500.0,450.0,12,3.0,True,0.0,0,8.0,2,LessThan2Years
True,33,530.0,530.0,EE,25.15,4.0,UpTo5Years,3.0,5,512.52,0.0,1.0,1700.0,1134.27,12,3.0,False,1.0,2,6.0,2,10To15Years
False,26,0.0,6060.0,EE,34.61,4.0,UpTo2Years,3.0,1,304.36,0.0,2.0,860.0,258.0,36,3.0,True,0.0,0,7.0,3,2To5Years
False,60,2400.0,1165.0,EE,19.79,5.0,MoreThan5Years,3.0,7,728.08,1.0,4.0,1450.0,679.2,36,4.0,False,3.0,0,18.0,3,MoreThan25Years
True,28,0.0,3185.0,ES,29.7,5.0,MoreThan5Years,3.0,3,765.68,1.0,2.0,1900.0,949.0,36,3.0,True,0.0,0,10.0,4,2To5Years
False,28,0.0,10630.0,EE,41.24,4.0,MoreThan5Years,3.0,4,56.18,0.0,8.0,1600.0,1058.0,36,2.0,True,0.0,1,15.0,1,5To10Years
False,43,6825.0,1700.0,EE,33.86,4.0,UpTo2Years,3.0,5,92.42,1.0,8.0,870.0,715.81,36,3.0,False,2.0,1,1.0,0,15To25Years
True,43,0.0,3720.0,ES,33.37,5.0,UpTo1Year,2.0,5,16.32,2.0,1.0,1000.0,968.0,48,1.0,True,0.0,2,17.0,7,15To25Years
True,59,7315.0,4780.0,EE,66.82,3.0,MoreThan5Years,5.0,5,15.47,1.0,4.0,800.0,928.58,60,4.0,False,2.0,0,1.0,7,15To25Years
True,68,0.0,3185.0,ES,66.8,5.0,UpTo3Years,6.0,8,44.52,2.0,6.0,1399.0,1298.0,18,4.0,True,0.0,0,16.0,7,MoreThan25Years
False,38,0.0,10630.0,EE,22.93,4.0,MoreThan5Years,5.0,2,481.8,0.0,1.0,1915.0,994.0,60,2.0,True,0.0,2,1.0,0,10To15Years
True,23,0.0,4780.0,FI,31.9,3.0,UpTo1Year,3.0,2,685.88,1.0,4.0,1800.0,790.0,60,2.0,True,0.0,0,1.0,0,5To10Years
True,61,0.0,2125.0,ES,11.45,4.0,UpTo1Year,3.0,1,936.74,2.0,1.0,1600.0,480.0,36,3.0,True,0.0,0,1.0,1,MoreThan25Years
False,30,0.0,1060.0,EE,28.51,2.0,UpTo3Years,3.0,2,349.97,0.0,3.0,842.0,383.0,12,3.0,True,0.0,0,2.0,7,5To10Years
True,35,0.0,530.0,ES,14.91,3.0,UpTo1Year,4.0,2,1097.25,2.0,3.0,2400.0,1242.0,12,1.0,True,0.0,4,1.0,7,LessThan2Years
False,28,3590.0,2655.0,EE,45.37,5.0,UpTo5Years,2.0,4,2.96,1.0,3.0,463.0,383.64,60,2.0,False,3.0,1,7.0,7,5To10Years
False,29,13825.0,1060.0,EE,13.94,5.0,MoreThan5Years,3.0,5,907.11,0.0,8.0,1850.0,841.0,12,2.0,False,10.0,0,8.0,3,5To10Years
True,62,1060.0,1910.0,ES,50.03,4.0,MoreThan5Years,3.0,15,1.16,0.0,8.0,1283.0,1388.16,60,1.0,False,1.0,1,10.0,7,MoreThan25Years
True,26,0.0,1165.0,ES,18.24,4.0,UpTo1Year,3.0,2,467.63,2.0,2.0,1000.0,420.0,18,3.0,True,0.0,0,8.0,7,5To10Years
True,62,0.0,3185.0,ES,20.91,2.0,UpTo1Year,3.0,6,403.89,2.0,8.0,2310.0,2331.0,36,1.0,True,0.0,0,1.0,7,MoreThan25Years
True,31,0.0,7440.0,EE,44.77,3.0,UpTo1Year,3.0,5,1.9,0.0,1.0,820.0,705.0,48,1.0,True,0.0,3,8.0,3,15To25Years
True,22,0.0,5315.0,EE,52.11,2.0,UpTo2Years,3.0,4,3.8,1.0,2.0,530.0,371.0,60,1.0,True,0.0,2,1.0,7,2To5Years
True,65,3750.0,2125.0,EE,61.29,4.0,UpTo3Years,3.0,10,16.74,1.0,1.0,689.0,837.45,36,4.0,False,2.0,0,14.0,0,MoreThan25Years
True,21,0.0,530.0,EE,10.12,2.0,UpTo3Years,3.0,1,289.3,0.0,3.0,600.0,250.0,12,3.0,True,0.0,0,1.0,7,2To5Years
True,27,1470.0,530.0,EE,9.4,2.0,UpTo1Year,3.0,2,545.41,0.0,3.0,900.0,331.67,36,3.0,False,1.0,0,3.0,3,10To15Years
True,55,0.0,1380.0,ES,56.87,1.0,MoreThan5Years,3.0,3,125.71,0.0,3.0,1103.0,900.0,36,4.0,True,0.0,0,9.0,0,MoreThan25Years
False,54,530.0,1060.0,EE,64.84,4.0,MoreThan5Years,3.0,9,65.6,0.0,1.0,1253.0,2068.0,6,2.0,False,1.0,0,6.0,2,MoreThan25Years
True,55,3095.0,5845.0,EE,59.07,4.0,UpTo1Year,3.0,12,13.61,1.0,5.0,644.0,907.74,60,5.0,False,3.0,1,1.0,7,5To10Years
True,43,0.0,4780.0,ES,69.69,5.0,MoreThan5Years,3.0,11,4.91,2.0,1.0,1435.0,2108.0,60,3.0,True,0.0,0,15.0,2,10To15Years
True,31,0.0,3185.0,ES,25.78,5.0,UpTo1Year,3.0,1,619.11,1.0,3.0,1400.0,420.0,12,3.0,True,0.0,0,1.0,7,5To10Years
True,47,720.0,3185.0,ES,68.99,5.0,MoreThan5Years,3.0,16,14.26,1.0,1.0,1352.0,2346.07,36,3.0,False,1.0,0,1.0,7,15To25Years
True,48,5200.0,7440.0,EE,69.06,4.0,UpTo2Years,3.0,11,3.71,0.0,1.0,820.0,1296.95,60,1.0,False,2.0,0,8.0,7,MoreThan25Years
False,23,0.0,7970.0,EE,53.34,3.0,UpTo5Years,3.0,4,7.11,1.0,3.0,626.0,669.0,60,3.0,True,0.0,0,9.0,2,5To10Years
True,39,0.0,3185.0,ES,58.1,3.0,TrialPeriod,4.0,6,3.98,2.0,2.0,1370.0,1500.0,24,2.0,True,0.0,4,17.0,7,5To10Years
True,41,0.0,10630.0,EE,51.37,3.0,UpTo1Year,4.0,3,224.51,1.0,1.0,1204.0,549.0,60,1.0,True,0.0,2,1.0,0,10To15Years
True,34,0.0,4570.0,EE,32.74,5.0,UpTo2Years,3.0,3,226.91,0.0,7.0,828.0,400.0,36,2.0,True,0.0,0,6.0,2,15To25Years
False,38,5400.0,635.0,EE,31.04,2.0,MoreThan5Years,3.0,7,324.57,1.0,5.0,1161.0,812.13,36,2.0,False,2.0,1,7.0,2,15To25Years
True,34,0.0,1700.0,EE,33.25,3.0,UpTo1Year,3.0,6,358.26,1.0,3.0,1545.0,1103.0,36,3.0,True,0.0,3,10.0,0,15To25Years
True,49,5970.0,2125.0,FI,12.06,3.0,UpTo5Years,3.0,5,1184.62,0.0,1.0,2500.0,1243.61,60,3.0,False,2.0,0,1.0,7,15To25Years
True,43,0.0,3185.0,ES,47.07,4.0,MoreThan5Years,3.0,4,435.73,2.0,3.0,1900.0,1120.0,12,3.0,True,0.0,1,15.0,7,10To15Years
False,59,5510.0,5315.0,EE,62.82,4.0,UpTo4Years,5.0,8,100.47,0.0,4.0,1400.0,1144.97,60,1.0,False,1.0,0,7.0,0,MoreThan25Years
False,30,0.0,3185.0,EE,18.81,4.0,UpTo2Years,3.0,1,430.01,1.0,1.0,840.0,252.0,60,2.0,True,0.0,3,17.0,2,2To5Years
False,47,0.0,3185.0,FI,26.08,3.0,UpTo5Years,3.0,3,608.76,1.0,4.0,1500.0,748.76,36,1.0,True,0.0,3,1.0,7,LessThan2Years
False,30,0.0,1060.0,EE,16.42,4.0,UpTo2Years,3.0,1,293.27,1.0,2.0,650.0,250.0,12,3.0,True,0.0,1,1.0,2,2To5Years
True,30,0.0,2655.0,EE,31.98,2.0,UpTo4Years,3.0,2,294.2,0.0,3.0,800.0,382.0,48,2.0,True,0.0,1,8.0,2,10To15Years
True,32,1590.0,1590.0,EE,23.62,4.0,UpTo3Years,3.0,3,486.99,0.0,1.0,1050.0,487.44,36,2.0,False,1.0,1,1.0,5,5To10Years
True,36,0.0,635.0,EE,38.24,4.0,UpTo5Years,3.0,5,283.06,0.0,1.0,889.0,578.0,36,3.0,True,0.0,0,7.0,1,10To15Years
True,52,0.0,530.0,EE,47.34,4.0,MoreThan5Years,3.0,8,4.37,1.0,2.0,483.0,527.0,18,4.0,True,0.0,0,3.0,2,15To25Years
False,26,530.0,530.0,EE,27.27,4.0,UpTo1Year,3.0,6,363.2,0.0,3.0,850.0,435.36,12,3.0,False,1.0,0,3.0,0,2To5Years
False,23,0.0,1590.0,EE,15.94,4.0,UpTo3Years,3.0,1,170.32,0.0,2.0,500.0,250.0,36,3.0,True,0.0,0,6.0,3,5To10Years
True,40,0.0,2125.0,FI,42.57,3.0,UpTo4Years,3.0,8,630.83,0.0,3.0,2300.0,1443.1,12,1.0,True,0.0,1,1.0,5,2To5Years
True,49,530.0,2445.0,EE,14.18,2.0,UpTo4Years,3.0,2,451.34,1.0,3.0,893.0,332.44,36,2.0,False,1.0,1,1.0,6,2To5Years
True,38,0.0,3505.0,EE,47.26,4.0,UpTo1Year,3.0,4,17.64,0.0,2.0,517.0,627.0,36,1.0,True,0.0,2,3.0,7,15To25Years
False,51,0.0,530.0,EE,10.62,4.0,UpTo4Years,3.0,1,214.78,1.0,1.0,520.0,250.0,12,4.0,True,0.0,0,1.0,6,2To5Years
True,40,1640.0,3185.0,ES,63.83,5.0,MoreThan5Years,3.0,5,98.79,0.0,1.0,1600.0,1279.4,36,1.0,False,1.0,2,11.0,7,10To15Years
True,44,0.0,3185.0,EE,12.66,3.0,MoreThan5Years,3.0,2,526.69,1.0,9.0,1100.0,434.0,60,1.0,True,0.0,0,3.0,7,15To25Years
True,22,0.0,1060.0,ES,19.38,3.0,UpTo2Years,3.0,3,570.39,2.0,3.0,1154.0,512.0,36,2.0,True,0.0,1,17.0,7,2To5Years
True,34,0.0,2125.0,EE,49.1,3.0,UpTo2Years,3.0,8,4.51,0.0,4.0,500.0,581.0,60,3.0,True,0.0,0,8.0,6,10To15Years
True,41,0.0,2655.0,ES,65.26,5.0,UpTo4Years,3.0,7,45.53,2.0,3.0,1599.0,1312.0,18,3.0,True,0.0,0,9.0,0,10To15Years
True,35,0.0,4780.0,FI,13.95,5.0,MoreThan5Years,3.0,4,9.18,0.0,1.0,1196.0,1402.0,60,3.0,True,0.0,0,6.0,2,5To10Years
True,26,0.0,10630.0,FI,68.46,3.0,MoreThan5Years,3.0,12,33.96,0.0,7.0,2200.0,2036.22,36,2.0,True,0.0,1,1.0,2,5To10Years
False,50,0.0,2125.0,FI,60.81,4.0,MoreThan5Years,3.0,17,15.22,1.0,8.0,1848.0,1776.89,18,2.0,True,0.0,1,11.0,0,MoreThan25Years
False,38,0.0,10630.0,EE,57.61,3.0,MoreThan5Years,3.0,4,62.86,1.0,3.0,771.0,712.0,48,4.0,True,0.0,3,8.0,2,5To10Years
False,32,0.0,2125.0,EE,57.92,4.0,MoreThan5Years,3.0,7,102.65,1.0,4.0,850.0,664.0,36,3.0,True,0.0,0,7.0,4,5To10Years
False,49,0.0,1485.0,EE,20.17,4.0,UpTo4Years,3.0,3,393.87,0.0,1.0,1245.0,797.0,36,1.0,True,0.0,0,6.0,3,15To25Years
True,36,0.0,2125.0,FI,10.24,3.0,UpTo1Year,3.0,4,2279.26,0.0,8.0,4400.0,1994.0,36,4.0,True,0.0,1,1.0,7,10To15Years
False,33,0.0,530.0,EE,10.33,5.0,UpTo1Year,3.0,3,543.45,1.0,1.0,1128.0,533.0,12,2.0,True,0.0,3,16.0,7,5To10Years
True,36,0.0,10630.0,EE,27.66,5.0,UpTo3Years,2.0,2,658.91,1.0,1.0,1555.0,509.0,60,1.0,True,0.0,3,11.0,2,10To15Years
True,41,2125.0,10630.0,EE,15.84,4.0,MoreThan5Years,4.0,2,1543.6,0.0,4.0,2850.0,905.0,60,2.0,True,1.0,3,7.0,2,15To25Years
False,57,0.0,2125.0,EE,38.37,4.0,UpTo3Years,3.0,3,30.41,1.0,7.0,455.0,468.0,18,3.0,True,0.0,0,17.0,6,MoreThan25Years
False,33,8315.0,5845.0,EE,10.89,5.0,UpTo2Years,5.0,6,2529.34,1.0,1.0,4550.0,1840.34,60,2.0,False,4.0,1,1.0,3,10To15Years
False,48,3190.0,1060.0,EE,9.45,4.0,UpTo5Years,4.0,6,693.21,1.0,9.0,2400.0,1667.56,36,1.0,False,1.0,2,18.0,2,10To15Years
False,32,1060.0,530.0,EE,25.83,4.0,UpTo3Years,3.0,2,407.24,0.0,1.0,994.0,400.0,3,2.0,True,1.0,1,8.0,6,5To10Years
True,49,0.0,2125.0,ES,46.97,1.0,UpTo4Years,3.0,9,4.63,2.0,7.0,829.0,1009.0,36,4.0,True,0.0,1,1.0,7,2To5Years
False,57,2385.0,8505.0,FI,47.13,3.0,UpTo3Years,3.0,7,439.23,1.0,6.0,2380.0,1669.23,60,4.0,False,2.0,0,8.0,8,MoreThan25Years
True,24,0.0,2125.0,EE,30.41,3.0,UpTo2Years,3.0,2,4.0,0.0,3.0,365.0,470.0,36,2.0,True,0.0,1,1.0,3,2To5Years
True,21,0.0,635.0,EE,47.18,4.0,UpTo3Years,3.0,6,204.36,0.0,3.0,1040.0,771.0,12,3.0,True,0.0,0,13.0,2,2To5Years
True,34,2000.0,1165.0,EE,17.65,2.0,UpTo1Year,5.0,3,300.95,1.0,9.0,669.0,309.35,36,2.0,False,1.0,1,1.0,3,5To10Years
True,40,12125.0,1590.0,EE,34.82,4.0,MoreThan5Years,3.0,8,703.7,0.0,6.0,2000.0,1251.21,60,2.0,False,2.0,1,7.0,2,5To10Years
True,36,0.0,4780.0,ES,58.35,3.0,MoreThan5Years,3.0,7,7.1,2.0,4.0,1304.0,1344.0,60,2.0,True,0.0,2,17.0,7,10To15Years
True,47,0.0,530.0,ES,8.37,5.0,MoreThan5Years,4.0,2,1540.79,2.0,4.0,2500.0,900.0,12,1.0,True,0.0,2,18.0,2,MoreThan25Years
False,43,1400.0,1060.0,EE,19.61,2.0,MoreThan5Years,3.0,3,449.54,0.0,7.0,900.0,401.92,36,1.0,False,1.0,0,6.0,2,5To10Years
True,26,3505.0,530.0,EE,48.07,4.0,UpTo1Year,3.0,5,57.4,0.0,3.0,592.0,504.69,36,2.0,False,1.0,0,7.0,7,5To10Years
True,40,0.0,5315.0,FI,41.02,3.0,MoreThan5Years,3.0,10,1014.41,0.0,4.0,3500.0,2247.83,36,3.0,True,0.0,1,6.0,0,15To25Years
True,21,0.0,6910.0,EE,45.67,2.0,UpTo3Years,3.0,1,130.31,0.0,2.0,700.0,250.0,60,3.0,True,0.0,0,7.0,6,2To5Years
False,53,0.0,5315.0,EE,52.29,4.0,MoreThan5Years,3.0,1,21.92,1.0,1.0,570.0,250.0,24,1.0,True,0.0,0,1.0,2,15To25Years
True,44,0.0,3185.0,FI,55.77,3.0,UpTo3Years,2.0,12,2.44,1.0,7.0,1136.0,2178.1,60,3.0,True,0.0,0,9.0,7,5To10Years
True,46,0.0,635.0,ES,14.03,2.0,UpTo1Year,3.0,2,269.65,2.0,1.0,1221.0,905.0,36,1.0,True,0.0,2,6.0,7,MoreThan25Years
False,55,4400.0,530.0,EE,47.92,5.0,MoreThan5Years,3.0,8,11.49,1.0,7.0,600.0,598.49,18,1.0,False,2.0,0,3.0,0,MoreThan25Years
True,25,0.0,2125.0,EE,64.67,2.0,UpTo2Years,3.0,6,58.63,1.0,2.0,1100.0,917.0,24,2.0,True,0.0,1,1.0,7,LessThan2Years
True,47,5875.0,6375.0,ES,55.62,4.0,MoreThan5Years,3.0,8,6.91,0.0,1.0,2900.0,2999.36,36,3.0,False,2.0,0,11.0,7,15To25Years
True,40,0.0,530.0,EE,7.43,4.0,MoreThan5Years,3.0,1,444.27,1.0,2.0,750.0,250.0,12,4.0,True,0.0,0,7.0,2,15To25Years
True,41,0.0,1590.0,ES,65.68,3.0,UpTo2Years,4.0,4,54.0,2.0,4.0,1250.0,1375.0,6,3.0,True,0.0,0,3.0,2,15To25Years
True,29,2655.0,2125.0,EE,27.47,2.0,UpTo5Years,3.0,5,1144.85,0.0,4.0,2691.0,1457.83,36,2.0,False,1.0,4,6.0,1,5To10Years
True,22,0.0,530.0,EE,28.51,3.0,UpTo1Year,3.0,2,93.16,1.0,6.0,480.0,331.0,12,3.0,True,0.0,0,9.0,7,5To10Years
True,54,0.0,3825.0,EE,64.8,2.0,UpTo5Years,3.0,8,1.31,0.0,2.0,714.0,614.0,24,2.0,True,0.0,0,3.0,6,15To25Years
True,34,0.0,10630.0,ES,69.93,3.0,UpTo5Years,3.0,1,1.45,2.0,1.0,1345.0,403.0,60,2.0,True,0.0,0,1.0,2,5To10Years
True,35,0.0,635.0,ES,65.35,3.0,MoreThan5Years,3.0,10,52.65,2.0,2.0,1162.0,1032.0,12,3.0,True,0.0,0,9.0,4,15To25Years
False,29,0.0,2230.0,EE,16.09,3.0,UpTo3Years,5.0,1,808.66,0.0,1.0,1500.0,450.0,12,2.0,True,0.0,1,7.0,2,10To15Years
False,35,0.0,3185.0,ES,49.08,4.0,UpTo1Year,3.0,4,39.01,2.0,6.0,764.0,619.0,18,3.0,True,0.0,0,1.0,7,5To10Years
False,51,0.0,850.0,ES,64.08,4.0,UpTo1Year,2.0,7,1.74,2.0,2.0,1007.0,952.0,36,4.0,True,0.0,2,1.0,7,MoreThan25Years
True,69,0.0,4570.0,ES,58.81,5.0,UpTo5Years,6.0,8,232.43,2.0,4.0,2072.0,1578.0,36,1.0,True,0.0,1,10.0,5,MoreThan25Years
True,39,0.0,2655.0,ES,47.72,1.0,MoreThan5Years,3.0,9,15.97,2.0,2.0,700.0,1404.0,36,3.0,True,0.0,0,19.0,8,15To25Years
False,28,0.0,3185.0,EE,47.16,5.0,UpTo2Years,3.0,1,119.87,0.0,4.0,700.0,250.0,12,3.0,True,0.0,0,1.0,7,2To5Years
False,29,0.0,3185.0,EE,27.81,3.0,UpTo2Years,3.0,4,506.23,0.0,4.0,1200.0,543.0,36,3.0,True,0.0,0,6.0,2,5To10Years
True,54,5560.0,5845.0,EE,63.45,4.0,MoreThan5Years,5.0,7,1.73,1.0,1.0,1236.0,1241.34,48,1.0,False,2.0,0,1.0,6,MoreThan25Years
False,32,6100.0,530.0,EE,34.07,2.0,UpTo3Years,3.0,6,718.66,0.0,1.0,2000.0,1232.6,12,2.0,False,1.0,2,1.0,0,5To10Years
False,55,0.0,2125.0,ES,25.42,5.0,UpTo5Years,3.0,3,873.75,2.0,1.0,1960.0,858.0,12,1.0,True,0.0,0,1.0,2,10To15Years
True,23,0.0,2125.0,EE,42.71,2.0,UpTo2Years,2.0,3,122.4,1.0,1.0,650.0,421.0,36,2.0,True,0.0,2,1.0,2,2To5Years
False,30,7500.0,1060.0,EE,65.72,4.0,UpTo4Years,3.0,9,47.37,0.0,3.0,1200.0,1052.73,12,3.0,False,3.0,0,10.0,0,10To15Years
True,48,3190.0,1590.0,EE,50.6,4.0,UpTo2Years,3.0,4,4.92,0.0,6.0,516.0,438.15,36,2.0,False,1.0,0,18.0,0,MoreThan25Years
True,26,6590.0,2125.0,EE,41.52,2.0,UpTo2Years,3.0,3,165.2,0.0,3.0,710.0,465.56,60,3.0,False,2.0,2,1.0,3,2To5Years
False,33,0.0,10630.0,EE,11.83,4.0,UpTo1Year,3.0,4,1568.13,0.0,8.0,3000.0,1117.0,60,2.0,True,0.0,1,1.0,3,10To15Years
True,31,0.0,2125.0,ES,30.15,5.0,UpTo1Year,3.0,4,346.43,1.0,2.0,997.0,525.0,36,3.0,True,0.0,0,16.0,7,5To10Years
True,36,0.0,10630.0,EE,26.69,2.0,UpTo4Years,3.0,2,822.51,1.0,3.0,1898.0,645.0,60,1.0,True,0.0,0,9.0,2,10To15Years
False,48,2000.0,530.0,EE,39.94,4.0,UpTo5Years,3.0,7,451.38,0.0,7.0,2300.0,1800.0,12,1.0,False,1.0,0,8.0,2,2To5Years
True,30,0.0,10630.0,ES,65.57,3.0,MoreThan5Years,3.0,4,27.58,2.0,2.0,1213.0,888.0,36,1.0,True,0.0,1,17.0,2,5To10Years
False,52,2565.0,530.0,EE,14.19,4.0,MoreThan5Years,3.0,6,402.07,1.0,9.0,1000.0,546.47,12,2.0,False,3.0,0,7.0,2,5To10Years
True,39,1805.0,3185.0,EE,68.76,4.0,MoreThan5Years,5.0,4,21.05,0.0,3.0,1700.0,1704.13,24,1.0,False,1.0,2,1.0,2,15To25Years
True,40,4925.0,530.0,EE,38.33,2.0,MoreThan5Years,3.0,3,58.37,1.0,1.0,500.0,407.04,36,3.0,False,3.0,0,16.0,7,5To10Years
False,36,5383.4635,1060.0,EE,6.43,5.0,TrialPeriod,3.0,2,541.69,1.0,8.0,1560.0,918.0,12,4.0,False,2.0,2,11.0,2,15To25Years
True,22,0.0,1165.0,EE,37.03,2.0,UpTo2Years,3.0,4,236.69,0.0,4.0,900.0,616.0,36,2.0,True,0.0,0,3.0,2,2To5Years
True,40,0.0,5315.0,FI,29.62,4.0,UpTo3Years,3.0,2,1211.3,0.0,3.0,3000.0,1200.0,12,3.0,True,0.0,1,14.0,7,10To15Years
False,35,5060.0,530.0,EE,48.71,2.0,MoreThan5Years,3.0,10,232.07,0.0,1.0,1090.0,835.51,36,1.0,False,4.0,3,1.0,7,15To25Years
True,31,0.0,3185.0,ES,30.27,4.0,UpTo1Year,3.0,2,612.47,2.0,2.0,1541.0,582.0,12,3.0,True,0.0,0,6.0,7,2To5Years
True,33,1060.0,3185.0,ES,47.39,3.0,UpTo2Years,3.0,4,176.08,1.0,6.0,1000.0,598.81,36,3.0,False,1.0,0,14.0,7,15To25Years
True,28,0.0,2655.0,EE,18.08,4.0,UpTo3Years,3.0,1,778.8,1.0,4.0,1500.0,450.0,12,2.0,True,0.0,0,8.0,6,5To10Years
False,40,0.0,10630.0,FI,31.3,3.0,MoreThan5Years,3.0,3,1082.2,1.0,4.0,2795.0,1168.0,36,1.0,True,0.0,1,1.0,0,15To25Years
False,33,11600.0,530.0,EE,35.65,4.0,UpTo2Years,3.0,9,328.69,1.0,3.0,1667.0,1316.91,36,4.0,False,3.0,0,10.0,5,5To10Years
False,26,0.0,850.0,EE,34.64,5.0,UpTo1Year,3.0,3,244.38,0.0,2.0,1200.0,876.0,12,3.0,True,0.0,0,9.0,2,5To10Years
False,60,0.0,10630.0,FI,69.16,5.0,MoreThan5Years,3.0,15,21.34,0.0,4.0,2550.0,2878.57,36,1.0,True,0.0,0,17.0,7,15To25Years
False,25,0.0,1060.0,ES,58.16,3.0,UpTo4Years,3.0,5,12.38,0.0,6.0,933.0,858.0,36,3.0,True,0.0,0,7.0,7,5To10Years
False,49,1000.0,2655.0,EE,24.52,5.0,UpTo5Years,3.0,3,395.84,1.0,1.0,1489.0,836.3,12,5.0,False,1.0,1,17.0,2,MoreThan25Years
False,40,1275.0,5845.0,ES,64.01,2.0,MoreThan5Years,3.0,5,17.12,1.0,1.0,1020.0,652.47,36,3.0,False,1.0,0,15.0,0,15To25Years
True,41,0.0,3185.0,ES,23.14,1.0,UpTo3Years,3.0,1,457.03,2.0,1.0,1050.0,350.0,36,3.0,True,0.0,0,1.0,2,15To25Years
False,26,0.0,2655.0,EE,23.32,2.0,UpTo2Years,5.0,2,363.45,0.0,2.0,800.0,300.0,36,3.0,True,0.0,0,1.0,6,2To5Years
True,36,0.0,10630.0,EE,26.46,5.0,UpTo5Years,3.0,2,824.91,0.0,1.0,1894.0,682.0,60,1.0,True,0.0,0,6.0,2,10To15Years
True,64,0.0,3185.0,ES,12.34,5.0,UpTo5Years,6.0,2,616.63,1.0,8.0,1850.0,1005.0,36,4.0,True,0.0,0,1.0,2,MoreThan25Years
False,47,1530.0,530.0,EE,29.22,5.0,MoreThan5Years,3.0,9,236.24,1.0,1.0,1450.0,1165.73,12,4.0,False,2.0,1,17.0,2,MoreThan25Years
True,26,0.0,2125.0,FI,58.62,3.0,UpTo3Years,3.0,11,17.0,1.0,1.0,1885.0,1957.06,18,2.0,True,0.0,2,17.0,2,2To5Years
True,37,0.0,2125.0,EE,24.47,4.0,UpTo3Years,3.0,4,162.9,0.0,8.0,1500.0,1229.0,24,1.0,True,0.0,2,19.0,4,15To25Years
True,29,0.0,2125.0,ES,14.74,4.0,UpTo2Years,3.0,1,460.04,2.0,2.0,997.0,390.0,60,3.0,True,0.0,0,10.0,4,10To15Years
True,34,0.0,3505.0,ES,25.31,5.0,MoreThan5Years,3.0,5,941.59,1.0,3.0,2480.0,1309.8,36,3.0,True,0.0,1,14.0,0,10To15Years
False,30,8155.0,7970.0,EE,39.57,4.0,UpTo4Years,3.0,5,240.35,0.0,8.0,1490.0,1041.58,60,1.0,False,2.0,2,3.0,7,10To15Years
False,30,0.0,1910.0,EE,10.18,4.0,MoreThan5Years,3.0,1,598.16,0.0,3.0,1000.0,300.0,36,2.0,True,0.0,1,6.0,2,10To15Years
True,23,0.0,530.0,EE,6.88,2.0,UpTo1Year,3.0,1,536.49,1.0,2.0,850.0,255.0,12,2.0,True,0.0,1,1.0,7,LessThan2Years
False,40,3700.0,3185.0,EE,49.18,4.0,MoreThan5Years,3.0,5,8.24,0.0,1.0,1000.0,881.12,48,4.0,False,2.0,1,3.0,6,10To15Years
False,27,6890.0,4780.0,EE,46.5,3.0,UpTo2Years,3.0,3,235.01,1.0,2.0,1000.0,557.63,60,2.0,False,2.0,0,7.0,7,10To15Years
False,53,0.0,530.0,EE,30.98,2.0,MoreThan5Years,3.0,4,60.6,0.0,8.0,450.0,495.0,6,3.0,True,0.0,0,1.0,2,5To10Years
True,55,0.0,6375.0,EE,51.84,3.0,UpTo5Years,6.0,3,23.04,1.0,1.0,567.0,364.0,60,4.0,True,0.0,0,1.0,2,15To25Years
True,29,3325.0,2230.0,ES,69.36,4.0,MoreThan5Years,3.0,18,10.88,1.0,2.0,1589.0,2891.53,36,3.0,False,2.0,1,9.0,2,10To15Years
True,53,0.0,1590.0,ES,18.61,4.0,UpTo2Years,2.0,2,301.13,2.0,1.0,800.0,369.0,36,4.0,True,0.0,0,1.0,7,MoreThan25Years
True,39,4945.0,5845.0,EE,6.74,5.0,MoreThan5Years,5.0,2,3162.8,0.0,1.0,5000.0,1659.0,60,1.0,False,1.0,1,1.0,3,15To25Years
True,56,0.0,3185.0,EE,41.86,4.0,UpTo1Year,3.0,4,215.13,1.0,1.0,800.0,467.0,36,3.0,True,0.0,1,7.0,7,15To25Years
False,28,0.0,955.0,EE,23.21,4.0,UpTo1Year,3.0,3,542.71,0.0,1.0,1160.0,572.0,36,3.0,True,0.0,0,8.0,7,5To10Years
False,55,6000.0,740.0,EE,34.56,3.0,MoreThan5Years,3.0,4,340.25,0.0,1.0,960.0,591.35,36,2.0,False,1.0,0,4.0,7,MoreThan25Years
True,33,0.0,530.0,ES,58.38,3.0,UpTo3Years,3.0,7,1.86,2.0,3.0,1100.0,1474.0,9,2.0,True,0.0,1,17.0,6,5To10Years
True,32,0.0,3185.0,ES,18.07,5.0,UpTo2Years,2.0,2,1142.42,2.0,4.0,2200.0,860.0,36,3.0,True,0.0,0,17.0,4,2To5Years
